O*NET-SOC Code,skill_Active Learning,skill_Active Listening,skill_Complex Problem Solving,skill_Coordination,skill_Critical Thinking,skill_Equipment Maintenance,skill_Equipment Selection,skill_Installation,skill_Instructing,skill_Judgment and Decision Making,skill_Learning Strategies,skill_Management of Financial Resources,skill_Management of Material Resources,skill_Management of Personnel Resources,skill_Mathematics,skill_Monitoring,skill_Negotiation,skill_Operation and Control,skill_Operations Analysis,skill_Operations Monitoring,skill_Persuasion,skill_Programming,skill_Quality Control Analysis,skill_Reading Comprehension,skill_Repairing,skill_Science,skill_Service Orientation,skill_Social Perceptiveness,skill_Speaking,skill_Systems Analysis,skill_Systems Evaluation,skill_Technology Design,skill_Time Management,skill_Troubleshooting,skill_Writing,knowledge_Administration and Management,knowledge_Administrative,knowledge_Biology,knowledge_Building and Construction,knowledge_Chemistry,knowledge_Communications and Media,knowledge_Computers and Electronics,knowledge_Customer and Personal Service,knowledge_Design,knowledge_Economics and Accounting,knowledge_Education and Training,knowledge_Engineering and Technology,knowledge_English Language,knowledge_Fine Arts,knowledge_Food Production,knowledge_Foreign Language,knowledge_Geography,knowledge_History and Archeology,knowledge_Law and Government,knowledge_Mathematics,knowledge_Mechanical,knowledge_Medicine and Dentistry,knowledge_Personnel and Human Resources,knowledge_Philosophy and Theology,knowledge_Physics,knowledge_Production and Processing,knowledge_Psychology,knowledge_Public Safety and Security,knowledge_Sales and Marketing,knowledge_Sociology and Anthropology,knowledge_Telecommunications,knowledge_Therapy and Counseling,knowledge_Transportation,ability_Arm-Hand Steadiness,ability_Auditory Attention,ability_Category Flexibility,ability_Control Precision,ability_Deductive Reasoning,ability_Depth Perception,ability_Dynamic Flexibility,ability_Dynamic Strength,ability_Explosive Strength,ability_Extent Flexibility,ability_Far Vision,ability_Finger Dexterity,ability_Flexibility of Closure,ability_Fluency of Ideas,ability_Glare Sensitivity,ability_Gross Body Coordination,ability_Gross Body Equilibrium,ability_Hearing Sensitivity,ability_Inductive Reasoning,ability_Information Ordering,ability_Manual Dexterity,ability_Mathematical Reasoning,ability_Memorization,ability_Multilimb Coordination,ability_Near Vision,ability_Night Vision,ability_Number Facility,ability_Oral Comprehension,ability_Oral Expression,ability_Originality,ability_Perceptual Speed,ability_Peripheral Vision,ability_Problem Sensitivity,ability_Rate Control,ability_Reaction Time,ability_Response Orientation,ability_Selective Attention,ability_Sound Localization,ability_Spatial Orientation,ability_Speech Clarity,ability_Speech Recognition,ability_Speed of Closure,ability_Speed of Limb Movement,ability_Stamina,ability_Static Strength,ability_Time Sharing,ability_Trunk Strength,ability_Visual Color Discrimination,ability_Visualization,ability_Wrist-Finger Speed,ability_Written Comprehension,ability_Written Expression
47-2081.00,-1.415950270638739,-1.2236644643420171,-1.0299460378247147,-1.0933130468145071,-0.8726001284865418,-0.5681898028779864,0.263471379760198,0.04866893648360442,-1.176152249595899,-0.8043405875621263,-1.2470506092980655,-0.6719809986563627,-0.7149442895413288,-0.9891918281637324,-0.604660351194192,-1.1069988161414055,-1.107421949216188,-0.5142790246020009,-0.20867325648164017,-0.9969523776557437,-1.0040129466774557,-0.8669842915597566,-1.4367497256734314,-0.6580900686488781,-0.8561291472659127,-0.8089844538916328,-1.268042068003901,-1.0673619083112336,-0.7668822721569432,-0.9516223954790859,-0.9195106090664453,-0.21402736384485804,-0.7025580249766017,-0.9646522662757187,-0.8016187499240982,-0.6051121923458762,-0.605792891525258,-1.3103964963726629,0.8667163959937406,-1.6596258116519185,-1.7080529981237464,-0.8630788822845614,-0.9480764160462659,-0.4297213599180174,0.11175265767365895,-0.980128761071085,-0.584768923760184,-0.5801618035174744,-0.9687379137492501,-0.47677221778818635,1.5681705024054429,-0.7781431909807498,-0.7082874479014584,-0.9179012120396703,0.08513019940562744,-0.3856883911684034,0.5159340937396572,-0.5826814226621708,-1.4772278496674935,-1.124692168559444,-0.3151441326144949,-0.7377340114544015,-0.3333603926853617,0.3766187352577009,-0.9080178687962411,-1.045367450929593,0.0029614976076106133,-0.47343991241221756,0.7901329643794461,-1.4072622332798206,-1.0665590195899382,0.034811430535959816,-0.9695722125704437,-0.20474135447892416,0.6636057221919368,0.7351864251427944,0.8342855061457962,1.0750517616889157,-0.8348471099367201,0.5150011517067974,-0.9159680176138177,-0.36361626135206787,-0.014390947372426697,0.8141952818516773,1.4374866847476848,-1.3446586407945067,-0.92359556469057,-0.7306562172785092,0.7725331281570443,-0.41593134607009286,-0.7773258019903629,0.13703407872702097,0.2903217437937595,0.19376817751872477,-0.7791910922087307,-0.8437088382296833,-0.2780809116801149,-0.6558300085401714,0.2027326897129817,-0.05688836631142589,-1.8368993623660101,-0.18380793505758725,0.11706365493749889,-0.44587837965051924,0.07964468716269028,-0.08954561576225324,-0.2652078263273944,-1.1904414250151303,-0.5023020379539762,-0.7327576999558959,0.45818205478887253,0.9328480925724986,0.611495520099866,-0.8463600156670011,1.0272729256945234,-0.5356077213095325,-0.18185054070341233,-0.24796152684136977,-0.4561113925542609,-0.650059137368464
47-2111.00,0.7579951177060645,0.22541187501037124,0.014623980253088562,-0.3935926968532219,0.08991960685420061,0.8618609369497539,1.2387087257382448,1.969811166099578,0.9535061447341207,0.15567882339911995,0.9958461700150018,0.6079828083081387,0.4610737324196035,0.3914406996460762,0.547805375351282,-0.3067587080873763,-0.2395364090781101,0.13918860513370626,1.039063741037448,0.1815232641870809,1.1096985200119223,-0.8669842915597566,1.2571560099642531,0.03661271423296153,1.4481268253323916,0.4465822470336526,1.0374889647304635,0.07195698258277847,0.319353240813232,0.6370627388766508,0.6029152347312442,1.063232710713165,-0.39929556815216904,2.0640832636323463,0.48330747946243446,0.3482800078132192,-0.1275353455842649,-1.2773056757571914,-0.4452478741954614,-1.8858649680601638,-0.9614867870233007,-0.5765796682481924,-0.14969627621783152,0.054666646430794344,-0.9400370616078497,-1.5018703068883923,-1.4701817574761695,-1.2627051017733257,-0.5678808459909394,-0.9868988705656685,-1.3633194007398677,-1.321308392575811,-1.5361558935005657,0.011357607798016289,-0.1175607515601511,-0.05703161673918689,-1.4640343840804302,-0.784301292095448,-1.6338244415050371,-0.6921182575750424,-0.37817295913739335,1.0103522216110352,-1.2166229715952914,-0.032547298108690385,0.3628727026312801,0.9861158545206272,-0.41164816745782923,-0.5258502348194738,0.7901329643794461,0.49579701457189257,0.38060382924308495,0.034811430535959816,1.2322950056540465,0.2462307919504236,-0.1915562909420026,0.20757388207525568,0.8342855061457962,0.9330526297101925,0.07259540086406444,1.3704847924157626,0.835351712573454,0.4899430375964479,0.46530729837511164,0.8141952818516773,0.7917154876462993,0.3045764873807538,1.3682048439708938,1.0780409021142625,0.3129876982243972,0.5391702634241945,1.8285664103963755,-0.007212319933000823,1.451608718968795,0.9688408875936239,0.7114353450601468,0.7406028401151779,0.04469157509144776,0.615471238783854,0.2027326897129817,0.21082159280116594,1.1330268500285088,-0.4922105106575658,0.26848927823973573,0.37443199240681774,0.07964468716269028,0.6100295073803497,-0.573038339028835,-0.2606002297309579,-0.5023020379539762,1.0393626492656567,0.6829506099683191,0.4278681448741451,0.04319113338995316,0.6671308358786953,0.6694420081811914,2.663755733979401,0.16076642004214708,1.5064832385456826,0.4261156723475986,0.24260235802123242
47-2132.00,-0.2039276204996008,-0.6486341709482121,-1.0299460378247147,-0.7434528718338644,-0.8726001284865418,-1.206605311729656,-0.7274956008303974,0.5225506864555447,-0.2565270338624815,-0.8043405875621263,-0.9779029957804972,-1.0761800955925216,-0.7149442895413288,-0.596966678217764,-0.8044210771287407,-0.7068787621143909,-0.4651866495140102,-0.357446793465431,-0.20867325648164017,-0.5217605865900887,-1.0040129466774557,-0.8669842915597566,-0.5387811471275366,-0.6580900686488781,-1.150289484193356,-0.43802156498188966,-0.9913783440757772,-0.7075769953973347,-0.7668822721569432,-0.9516223954790859,-0.9195106090664453,-1.0770409277354138,-0.39929556815216904,-0.7829281344812346,-0.9768359630222619,1.204387289588732,0.5278546247793182,-0.3838535191394666,0.6207230953332661,-0.5284300296106889,0.07918126481368394,0.03939364193000117,1.5196440161507132,0.3729787648885852,1.0649370907725264,2.6223723886198465,-0.8094259114194642,0.8275837491352199,0.3229126379164167,1.6029749050738584,0.82646823775422,-0.5656002860087692,0.11958099769764899,-0.38099611613345113,0.7540103375926961,1.1995972266666421,0.02094197428463577,1.6552991280472036,-0.48544943469638474,-0.8801938710465215,2.0589416664146953,1.2184577255473958,1.034271987562271,2.12487360509592,0.3628727026312801,-0.13543222036334862,0.7137209234340782,0.4874159983874868,0.1403525660410864,-0.455732609353964,-0.34297759517342663,-0.28046190261990334,-0.9695722125704437,-0.4392468706221848,1.0740834884962283,0.20757388207525568,-0.4368145394935055,0.6372211047545195,-1.7422896207375045,0.08725933135231473,-0.9159680176138177,-0.7903959108263258,-0.2446461053312453,0.9924862194834317,0.946700574950632,-0.014630311620909728,-0.92359556469057,-0.7306562172785092,0.15152579041022401,-0.8164578274709227,-1.5176360896002319,0.13703407872702097,-1.2376874340681294,-0.20926963172022242,-0.7791910922087307,-0.8437088382296833,-0.6008533984516775,-0.6558300085401714,-1.5481405396264214,-0.3469074886833999,-1.0944178092673804,-0.34417727436957596,-0.6167682118348802,-0.44587837965051924,0.07964468716269028,0.27423344827189994,-0.573038339028835,-0.5542342913996443,-0.8743776216235887,-0.7327576999558959,-0.18154383302955315,0.4278681448741451,0.46373637955528874,-0.8463600156670011,0.6694420081811914,-0.19281877967143218,-1.1569911212869286,-0.8327764486370539,-0.6854904294287442,-0.650059137368464
47-2151.00,-1.646811727808099,-0.6486341709482121,-1.5313396465020606,-0.7434528718338644,-0.8726001284865418,0.37666515022248503,0.6409826104613776,1.3294304228942535,-1.4665602124590837,-0.8043405875621263,-0.9779029957804972,-0.8740805471244422,-1.181618107779794,-0.9891918281637324,-0.9888155933760167,-1.973925599866602,-0.673479179147149,0.2960208362702761,-1.4707520585699128,-0.0465687955244337,-1.0040129466774557,-0.8669842915597566,0.35918743141835824,-0.4140053070957996,0.5288757724341319,-0.9801980949268991,-1.268042068003901,-0.7075769953973347,-0.5061857490441009,-0.9516223954790859,-1.127114133220676,-0.6627944170679467,-0.7025580249766017,0.17112355743980565,-0.9768359630222619,-0.9358809148500519,-0.605792891525258,0.7412343817865577,-0.3960492140633659,0.9906043062732492,-0.5995152907321758,0.16831828824636702,-1.3472664859604835,-0.6788351917545496,-0.9400370616078497,-0.16024918907245922,-0.26760611765296577,-0.8361155403634191,-0.4342618234048358,1.6422154168259724,1.0030640150521304,0.3790348472000325,0.8094713690302393,-0.29839533214787983,-1.5161283132240215,-0.9076726799677475,1.6201472832931676,-0.50203347488886,-0.7464437544256242,-0.5040426441035633,0.3361537414554598,0.3236040586210421,-0.817730194023066,-1.0926592936488873,0.4966506575183877,0.05501933952260971,0.23988130621643272,-0.5258502348194738,0.6341856687782397,-1.7077452724143019,-0.6902966788933524,0.5339942080327426,-1.26982683323742,0.2462307919504236,-0.1915562909420026,-0.13953963310075673,0.5719950205376865,0.3413895797988466,-1.270419515121097,0.08725933135231473,-1.9445208750253906,-1.2171755603005836,-0.014390947372426697,0.07131637505270173,-0.1769413080057791,-1.3446586407945067,-1.22152961781656,-1.0751699543057043,0.0024840293509870077,-1.001316203502075,-0.7773258019903629,-0.007212319933000823,-1.6044096367549832,0.9688408875936239,-0.982458333654487,-0.5167873807934424,-0.8987972323946589,-1.1603146304941498,-0.9491575927471522,0.21082159280116594,-1.8368993623660101,0.7413997917423485,0.40826677667257,-0.44587837965051924,-0.5369593424839154,0.6100295073803497,-0.2652078263273944,-0.2606002297309579,-0.5023020379539762,-1.070304433140954,-0.18154383302955315,0.7690708122378973,0.611495520099866,-2.837795346648181,0.10287638878508282,-1.9638949781349488,-0.8407293113679503,-1.1368802079708094,-0.4561113925542609,-0.3045127520563232
47-2152.00,-0.4540275324330736,-0.9246487117772387,-0.23607282408558444,-0.7434528718338644,0.3938732074881196,0.37666515022248503,0.8454678604245163,1.3294304228942535,0.033880929000703275,0.15567882339911995,-0.39474983315910017,-0.23409864364219143,-0.47227390405732705,-0.2047415282717956,-0.0361105927650913,-0.3067587080873763,-0.673479179147149,0.13918860513370626,-0.39511671588104397,-0.0465687955244337,-0.4755850800051111,0.672952283146739,-0.5387811471275366,-0.4140053070957996,1.1417098076996384,0.08988716154351468,0.4611062065468723,-0.3178100064072781,-0.5061857490441009,0.4464205227539622,0.6029152347312442,0.23473968937823061,-0.39929556815216904,0.9283074399168219,0.11827161884126035,-0.17705855145811888,-0.34009425489137307,-0.6816709046787077,0.6699217554653601,1.0229241857601408,-0.26016701295924566,-0.39035517912455275,0.6305388604326844,0.6636115686978725,-0.11832634341917059,0.013664659533309474,0.07598692229652124,-0.6868091938699509,-0.21156345242799757,1.446012858065402,-0.6922554470078088,-1.321308392575811,-0.018397076568869075,-0.23644474415870026,0.5918575768200733,1.702248764028973,0.4397814599773461,-0.683491357378809,0.506328980274724,1.1134076317511556,0.0,-0.612870709092585,-0.16240634515440747,-0.05114575417079953,-1.1086848011269026,-0.897238459907181,-0.23395831100121214,-1.0150132439538682,0.3092954696090598,0.49579701457189257,0.38060382924308495,0.034811430535959816,0.28148870687528954,-0.20474135447892416,1.9634519821555245,0.9018009124272804,1.3386902861613923,0.48338871177756976,0.544465506480472,1.148059045831432,0.14038356567374285,-0.1587620296044239,-0.2446461053312453,0.42789825031621037,0.6367304003419666,-0.014630311620909728,0.22230463964016192,-0.7306562172785092,0.6234913670978074,-0.2310729700389403,-0.037015514380493976,0.13703407872702097,0.2903217437937595,0.5968059867576719,-0.13551149429717008,-0.5167873807934424,-0.6008533984516775,-0.15134538658619298,0.2027326897129817,0.4785315519137578,0.3905452969298791,-0.18380793505758725,0.11706365493749889,0.05689249354591286,0.07964468716269028,0.6100295073803497,0.9187556840627629,-0.8723378582073873,-0.8743776216235887,0.3361402884634531,-0.6137910545284893,0.4278681448741451,0.32734332674490957,0.14935764982358885,0.6694420081811914,0.5498905938777837,-0.18185054070341233,0.9216683167499985,-0.24437689697781442,-0.3045127520563232
47-2171.00,-0.9157504467717934,-1.5226802169067954,-0.758357833124486,-0.3935926968532219,-0.8726001284865418,-0.7341778351794204,-0.334254735516669,-0.7582107999551043,-0.8615436231607826,-0.8043405875621263,-0.6863264144697987,-0.6719809986563627,-0.7149442895413288,-0.8009237561896674,-0.40489962525964335,-1.1069988161414055,-0.881771708780288,-0.0176436260028636,-0.20867325648164017,-0.5217605865900887,-1.2576583226801812,-0.8669842915597566,-1.0057248079714016,-0.9021748302019567,-0.8561291472659127,-0.6235030094367612,-1.268042068003901,-1.0673619083112336,-1.3317247389014337,-0.7609801793563973,-1.127114133220676,-0.21402736384485804,-1.0310923532030698,-0.9646522662757187,-1.1520531761204258,-0.06031664939782143,-1.314322589215618,-1.5420322406809615,1.0471114831447565,-0.04363183730730337,-1.3008350647962308,-1.1925529784263857,-1.4379915018500782,0.013147674458039278,-0.9071686328803026,-0.40869754422355814,-0.18831541612616107,0.08105201666788198,-0.7905792169677787,-1.0653798940698966,0.014127662183832834,-1.344924270906031,-1.4441705106562204,-1.454806307945889,-0.05675346627041709,-1.4103242173300785,0.173247241809258,-0.0987937360223056,-0.9552392102090157,-1.0870770458651482,-0.7563459182747867,0.2819829578337697,-1.8434544792087901,-0.9996670133383441,-0.6404619590220266,-1.02420616649782,0.12142140191202135,-0.7879018468557565,0.6341856687782397,0.49579701457189257,-0.34297759517342663,0.2055844859953854,-0.9695722125704437,0.02976416166433648,1.9634519821555245,1.0684153997117667,0.8342855061457962,0.9330526297101925,-1.270419515121097,0.5150011517067974,-0.1932011448381188,-0.5684704930997119,-0.014390947372426697,0.9924862194834317,0.7917154876462993,-0.33383711062257326,-0.92359556469057,-1.0751699543057043,0.7725331281570443,-0.8164578274709227,-0.7773258019903629,0.8943276716921347,-0.4431226615799479,0.19376817751872477,-0.7791910922087307,-1.4472561442658216,-1.1967410663376403,-0.9181620119562399,-1.5481405396264214,-0.05688836631142589,-1.4805082168786676,0.27262787683038114,0.6994698984076411,0.5464325542898075,-1.8215510709143428,0.27423344827189994,0.042622686374046224,-1.777709548352503,-1.2774595039323349,-1.070304433140954,1.3226764977867447,1.2876988666308005,1.327559047354356,-0.8463600156670011,1.414923086333966,-0.8783966629476327,-0.8407293113679503,0.6409571542880699,-1.126603961879674,-1.3699474401020901
47-2221.00,0.2770337486032319,-0.3726196301191854,-0.23607282408558444,1.0641580322327875,-0.5686465278526228,-0.09576232632775068,-0.14549912016607922,0.04866893648360442,0.6630981818709358,-0.4929829407638841,0.7266985564974334,-0.4530398211492771,-0.24827047130286353,0.3914406996460762,-0.8044210771287407,-0.7068787621143909,-0.4651866495140102,0.9494884660059832,-0.03657160165142102,1.1319068463183908,-0.20080258933549225,-0.8669842915597566,0.35918743141835824,-0.6580900686488781,-0.08395826283137467,-0.8089844538916328,0.4611062065468723,0.07195698258277847,-0.5061857490441009,-0.9516223954790859,-0.9195106090664453,0.6489862000456977,-0.39929556815216904,-0.20746838379870244,-0.6118001024010878,-0.7607680617596061,-1.332035831657877,-1.2442148551417203,1.0471114831447565,-0.9162685834533959,-0.9388635685051053,-1.52202707456821,-0.6940463715554002,-0.6234765624575425,-1.580971421795019,-0.16024918907245922,-1.0869433667632804,-0.7294681500109417,-0.9687379137492501,-1.3400634763346952,-0.6569362915482267,-1.9825529858219724,-1.9500901163001199,-2.1982133638160377,0.04459200921247173,0.4262871691861317,-0.20751592700229757,-0.40122354017222184,-1.2162335299382552,-0.6545031348807465,-1.4916822277086061,-0.27990190279440635,0.03704004363170517,-1.315840766394192,-1.2090182672922334,-1.3627867174061898,-0.5893380239144463,-0.6132007721649011,1.2839660671165993,1.7478096776322305,-0.34297759517342663,1.0331769855295252,-0.6693175919034675,1.599147231238467,-0.1915562909420026,1.7626424300637913,0.5719950205376865,1.2288841546658655,1.4156103168492258,1.148059045831432,-0.1932011448381188,0.28508880584880397,1.9044020356177267,1.170777157115186,1.7603722832983777,1.9804121821394858,-0.92359556469057,0.015790212947078653,1.2444987048446277,-0.6161945867705078,-0.7773258019903629,1.3390874008938682,1.451608718968795,0.9688408875936239,0.28796192538148835,-0.5167873807934424,-0.6008533984516775,0.3531392353677854,0.2027326897129817,1.3262797557702977,0.3905452969298791,1.3582049429423055,0.9906730201427122,1.0359726150337023,3.316815842807367,0.9458255664887993,0.6109251713613222,0.033033831937728436,-0.1302264542843637,-1.070304433140954,1.3226764977867447,1.4514761469654018,1.6003451529751143,1.1450753153141788,1.414923086333966,0.5498905938777837,1.7947857712902013,1.2023794792119271,-0.24437689697781442,-0.8372300960792066
47-4021.00,0.5078952057725917,0.22541187501037124,0.5578003896535458,-0.7434528718338644,0.6978268081220387,2.138691954653093,1.8364348410151117,2.2900015377022402,-0.8615436231607826,0.49298294076388177,-0.39474983315910017,-0.6719809986563627,-0.7149442895413288,-0.8009237561896674,-0.604660351194192,-0.3067587080873763,-0.673479179147149,0.4659224200015598,-0.5815601752804478,1.1319068463183908,-0.20080258933549225,0.30336750521717976,2.155124588510148,0.03661271423296153,2.060960860597898,0.27536860599838625,-0.11527655163671885,-0.7075769953973347,-0.5061857490441009,0.8277049549993394,0.8105187588854749,0.23473968937823061,-0.39929556815216904,2.0640832636323463,0.11827161884126035,-0.6634831433760244,0.9352592009512752,-0.5162168016013519,-0.4780469809501915,0.7320452703781107,-0.5090224166593944,1.4575647514100274,0.9390039144573067,-0.4435610172422695,-0.5784843456048308,0.23726817916929904,-0.016518896151417866,-0.23889015438954828,0.7683093798700943,0.15107597024563812,-0.40970220333115215,-0.5892161643389893,-0.15637515083538714,0.15590897977276716,-0.42159717800881846,1.702248764028973,0.8966972625512127,-0.0987937360223056,0.6629255721122675,0.3422976165180916,-0.7773555271157525,-0.9042184146034908,0.777840916265839,0.5440048398166799,-0.6070174703002497,1.4093415431560903,-0.5004930956861378,-0.15897797796867782,0.6341856687782397,-0.7562156484884454,0.004341488546499234,0.2055844859953854,0.9070191665981562,-0.20474135447892416,-0.1915562909420026,-0.13953963310075673,-0.4368145394935055,0.7910534977314694,-1.270419515121097,0.94274297206128,0.4739682761856045,0.28508880584880397,-0.2446461053312453,0.24960731268445605,0.946700574950632,0.3045764873807538,0.4973206886795378,0.015790212947078653,0.7725331281570443,-0.41593134607009286,0.3479458351766376,0.13703407872702097,-0.07640045889309419,-0.20926963172022242,-0.7791910922087307,0.41368138267893684,-0.2780809116801149,0.3531392353677854,-0.35017464586788305,-0.3469074886833999,0.3905452969298791,0.27262787683038114,0.5480442751054042,0.5464325542898075,-0.5369593424839154,0.6100295073803497,-0.573038339028835,-0.8723378582073873,-0.5023020379539762,-0.3670820723387504,0.250703388469383,-0.07711180282420829,-0.10456800715462405,-0.3684155362315175,0.2817918475417489,0.5498905938777837,-0.18185054070341233,0.3368533949543143,-0.03264240140136795,0.4153755506773028
47-4051.00,-0.9157504467717934,-0.6486341709482121,-0.23607282408558444,-0.3935926968532219,-1.1765537291204609,0.22344542809808415,-0.5230103508672589,-0.4252128134883359,-0.5469349967256663,-0.8043405875621263,-1.2470506092980655,-0.6719809986563627,-0.9576146750253306,-0.8009237561896674,-0.8044210771287407,-0.3067587080873763,-0.01388616864221003,0.9494884660059832,-1.2986504037396935,0.9038147866068763,0.05284278666723332,-0.49739951363019735,-0.07183748628367165,-0.6580900686488781,0.07537858633765689,-0.9801980949268991,-0.39194027556484284,0.07195698258277847,-0.5061857490441009,-0.9516223954790859,-0.9195106090664453,-0.6627944170679467,-1.0310923532030698,0.36799136688382966,-0.8016187499240982,-0.7802250454363219,-0.4818001944294452,1.4030507940959833,-1.1996273295542528,0.02100792166648126,0.7805010388777389,-0.5336047861427373,-0.5488863461320483,-0.9694679955638369,0.09531844330988573,0.5354062053506167,-0.41297240378544076,0.5929594903597702,0.45653166050252025,-0.04512658851493141,0.22604259494132453,1.1819747104275138,-0.3863386079462496,-0.15384396017312807,-1.3337064573548214,-0.8883399285307343,0.02094197428463577,-0.4213855271155491,0.8195221639498113,-1.0494619231708524,-0.12605765304579777,-0.030175298070772325,2.658335439106336,-1.2786438542699747,0.6973175898490492,0.5417288814533916,0.09180642583591915,0.8018779328310257,0.4782383731770332,1.4222863852365428,-0.34297759517342663,1.0331769855295252,-0.9695722125704437,0.2462307919504236,-1.046718304075942,0.7351864251427944,-0.4368145394935055,0.48338871177756976,-0.3992747047523431,0.2925754051224666,0.4739682761856045,-1.0123213285529398,0.46530729837511164,0.6210467660839438,-0.3448418192521392,0.9961912185510237,-0.6485795156511941,-0.7306562172785092,0.3129876982243972,-0.8164578274709227,-0.7773258019903629,1.0505946035738247,-0.8404050478240387,0.5968059867576719,-0.7791910922087307,-0.1898659233572014,-0.6008533984516775,-0.9181620119562399,0.2027326897129817,0.21082159280116594,-0.7083274016560933,0.7413997917423485,0.5480442751054042,1.0359726150337023,0.07964468716269028,0.9458255664887993,0.9187556840627629,-0.2606002297309579,-0.5023020379539762,-0.3670820723387504,1.5474450529661914,0.9328480925724986,0.7592546606444431,1.1450753153141788,0.2817918475417489,-0.19281877967143218,-0.5244675014489717,0.03274963562055886,-0.9148694663032275,-0.4772859447123936
47-4061.00,-0.4540275324330736,-0.6486341709482121,-0.4867696284242574,-0.3935926968532219,-0.5686465278526228,1.1810686913755888,0.6409826104613776,-0.27152143511905785,-0.5469349967256663,-0.4929829407638841,-0.12560221964153187,-0.4530398211492771,-0.47227390405732705,-0.2047415282717956,-0.604660351194192,-0.3067587080873763,-0.881771708780288,1.1193900497372669,-0.39511671588104397,1.3790065776725313,-0.75036757067473,-0.8669842915597566,0.7902123491203882,-1.3527928515307177,0.9823729585306068,-0.6235030094367612,-0.69165930982031,-0.3178100064072781,-0.7668822721569432,-0.7609801793563973,-0.7119070849122147,-0.21402736384485804,-0.39929556815216904,0.9283074399168219,-0.6118001024010878,-0.702397110729457,0.2621559881454326,0.6419619199401436,-0.7076407282333022,0.24724707807472673,-0.30541344999563635,-0.43333006123000783,-0.7847713874449955,-1.0109869675365926,-0.36483955887577446,0.2621130146844084,-0.25439100073183135,-1.2627051017733257,0.27837296372104886,0.543481087766779,-0.02119149327574925,0.6388095088324527,0.48752252907503046,0.05265799979080238,-1.0499391260027315,0.38762166631210615,0.4017051430961905,-0.07863174907897832,0.4019312523830281,-0.10908385581345748,0.3781729591373924,-0.113417499645317,-0.13391400389924907,-0.1999334026676694,-0.03846116203004215,0.7956642946346694,-0.3228032392295207,1.5006822315944472,0.7901329643794461,1.0967630928408554,-0.6902966788933524,1.0331769855295252,-0.6693175919034675,0.9317084545230321,-0.1915562909420026,1.0684153997117667,0.3298807261302002,0.48338871177756976,1.4156103168492258,0.2925754051224666,1.1967351489613036,-0.36361626135206787,1.6741468776589081,0.9924862194834317,0.46882988909560647,1.3153980175526871,-0.6485795156511941,-0.7306562172785092,0.9339950359712176,-0.8164578274709227,-0.7773258019903629,0.8943276716921347,-0.4431226615799479,0.5968059867576719,-0.7791910922087307,-0.8437088382296833,-0.8987972323946589,-0.6558300085401714,1.3546229721731156,0.21082159280116594,0.004454889318591947,1.0498023673423271,1.1304505185755465,1.0359726150337023,0.07964468716269028,0.27423344827189994,0.9187556840627629,-0.5542342913996443,-0.8743776216235887,1.0393626492656567,1.5474450529661914,0.7690708122378973,0.611495520099866,0.6671308358786953,0.2817918475417489,0.5498905938777837,0.16076642004214708,0.6409571542880699,-0.4561113925542609,-0.4772859447123936
